,雇主id,雇主名字,provice_name,city_name,订单内容,成交金额,经度,纬度
420,21905569,m_3879_djohl3,山东,日照,logo设计/标志设计/产品logo定制/公司品牌logo设,980,119.2786,35.5023
421,21908948,m_5616_dwzc8u,江苏,徐州,LOGO设计高端原创企业公司标志品牌商标工业餐饮logo设计,598,117.5208,34.3268
422,21638776,m_3573_iwvwy4,广西,南宁,美工包月 美工外包 淘宝美工 设计外包 详情页设计 整店装修,4000,108.479,23.1152
423,20300731,t_6955bqxmeg,福建,莆田,淘宝创作达人清单有微淘文章发布搭配角色L1L2L3指导代运营,200,119.0918,25.3455
424,21936525,m_5139_bk9s2g,江苏,无锡,【新春钜惠】企业公司LOGO品牌商标卡通logo包装vi设计,871.2,120.3442,31.5527
425,18122349,t_2876yez6vn,湖南,长沙,美工包月 美工外包 淘宝美工 设计外包 详情页设计 整店装修,3000,113.0823,28.2568
426,21707339,t_3286_bZqjg1,湖北,武汉,文案外包原创文章撰写百度百科品牌策划文案电商文案小红书写作,550,114.3896,30.6628
427,21975498,t_9523_ZF1oie,广东,深圳,视频后期/配音/字幕/特效/宣传片/产品广告/网课拍摄/动画,1200,114.5435,22.5439
428,8652481,pinK猫叔,广东,深圳,企业签名季度包：烈火传奇,1999,114.5435,22.5439
429,3309911,零一网络科技,湖南,长沙,我需要网站前端开发,900,113.0823,28.2568
430,21628107,m_8717_yyseo1,重庆,重庆,品牌商标产品店铺公司店铺产品|网店团队宝宝成人起名取名字改名,499,107.7539,30.1904
431,21976589,t_4525_WRfflx,上海,上海,logo设计图文企业餐饮服饰金融科技门店品牌LOGO图形标志,298,121.4648,31.2891
432,21878096,m_3003_6rrjsx,天津,天津,需要logo,1000,117.4219,39.4189
433,11015502,m_5001zesnbz,浙江,台州,【LOGO】企业logo设计商标餐饮科技教育金融工业IT金融,680,121.1353,28.6688
434,21994665,t_0353_WO857z,天津,天津,【艺雲包装盒】食品/化妆品/饮料/茶叶/红酒/奢侈品包装设计,2000,117.4219,39.4189
435,22028192,t_1724_Ltlzjh,浙江,台州,BP路演创业项目广告公司品牌企业商标活动起名取名,200,121.1353,28.6688
436,21950029,m_9662_fo07xq,重庆,重庆,【新用户福利】我需要0成本代理游戏服务,0.1,107.7539,30.1904
437,21954569,m_7978_bjo84x,河北,石家庄,【威威名片设计】企业名片公司名片卡片设计创意名片,200,114.4995,38.1006
438,1163345,蓝色梦想BLUE,江苏,淮安,公司LOGO优化设计,300,118.927,33.4039
439,10668789,jeremy_oy,上海,上海,电商网站团购网站购物网站开发商城网站开发,5000,121.4648,31.2891
440,21854174,t_5903_XXt2x7,上海,上海,我需要影视文案策划,100,121.4648,31.2891
441,14623424,t_7895xh0txu,福建,莆田,公司品牌logo设计,300,119.0918,25.3455
442,21261855,m_8060_ldat68,北京,北京,【匠二设计组长设计】公司logo企业标志设计商标logo设计,880,116.4551,40.2539
443,21689123,t_3260_vWcbll,上海,上海,公司形象画册设计企业宣传册 产品宣传品画册 海报折页单页,1100,121.4648,31.2891
444,21953255,t_0400_Ldmeyq,山东,东营,VI设计单项丨vi视觉设计丨企业形象vi办公用品丨请柬贺卡,100,118.7073,37.5513
445,21921034,m_7868_5cw7ni,内蒙古,呼和浩特,需要广告牌设计,1300,111.4124,40.4901
446,21681104,t_3633_CSih0g,广东,广州,画册易拉宝广告平面设计展会海报折页宣传册包装设计传单详情设计,100,113.5107,23.2196
447,21376103,t_6237rokamp,北京,北京,我需要logo,3450,116.4551,40.2539
448,21721258,m_1674_mu58b1,重庆,重庆,酒链世界/网易星球/蚂蚁庄园 APP IOS/安卓/小程序,2000,107.7539,30.1904
449,14062948,gaojiajiang001,山东,聊城,小瓶装白酒LOGO设计,300,115.9167,36.4032
450,21771465,m_7941_dt8flk,上海,上海,汽车安全带LOGO设计,1000,121.4648,31.2891
451,20031721,t_7680cn6xej,福建,福州,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,119.4543,25.9222
452,21914265,t_2173_Hbvrvs,江苏,苏州,公司品牌餐饮产品食品图形文字卡通科技商标图形文字logo设计,300,120.6519,31.3989
453,21953443,t_9142_DNcwcp,四川,成都,巧乐国文学校DM单设计,1000,103.9526,30.7617
454,697133,剑无影,浙江,金华,3-10天！百度下拉框 相关搜索词***优化排名******,100,120.0037,29.1028
455,21791181,m_3607_4i2e4o,湖南,长沙,我需要网站定制开发,1500,113.0823,28.2568
456,10704370,易阔影视文化传播,广东,珠海,我需要mv,450,113.7305,22.1155
457,21961882,t_6972_uLc6fe,广东,深圳,【金墨名片设计】卡片设计高端创意名片设计企业个人名片公司设计,200,114.5435,22.5439
458,21936901,t_5696_ZQq026,江苏,南通,【新用户福利】我需要企业抖音号代认证服务,0.1,121.1023,32.1625
459,10141444,skypace,河南,郑州,我需要logo,500,113.4668,34.6234
460,22024405,m_0977_8uscm1,浙江,嘉兴,卡通logo包装标志海报宣传单折页LOGO商标易拉宝名片设计,599,120.9155,30.6354
461,21249309,m_9895_9kvm7p,北京,北京,国际STEM教育峰会LOGO设计,250,116.4551,40.2539
462,13864171,华之翼机械,辽宁,沈阳,优化百度排名优化服务搜索引擎优化网站关键词优化,1000,123.1238,42.1216
463,21928727,傻子丁,江苏,常州,淘宝天猫推广淘宝天猫网店店铺手机APP无线流量,298,119.4543,31.5582
464,11663502,open_0qtdr5kc,浙江,丽水,百凯科技宣传册设计,1000,119.5642,28.1854
465,21719081,m_3329_aejzgl,广东,广州,我需要工业设计的需求,3180,113.5107,23.2196
466,21973485,t_3578_rx70ld,四川,成都,新概念公会/俱乐部/茶馆,100,103.9526,30.7617
467,15962624,t_5325yybrdq,河北,石家庄,【金墨名片设计】卡片设计高端创意名片设计企业个人名片公司设计,200,114.4995,38.1006
468,21904184,m_5230YUMVFE,重庆,重庆,机械行业LOGO 设计,799,107.7539,30.1904
469,20030892,t_4192mntyj0,江苏,扬州,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,119.4653,32.8162
470,12488522,红业科技,四川,成都,四川天府雄州智能化工程有限公司LOGO设计,799,103.9526,30.7617
471,21858789,m_6507_7tevjc,重庆,重庆,我需要整店装修,3220,107.7539,30.1904
472,21908062,t_9223_NGefym,上海,上海,【企业网站建设】网站建设、官方网站、营销型网站、网站定制开发,2000,121.4648,31.2891
473,21571691,淑明,广东,深圳,问卷调查  每稿六元（仅限深圳地区）,510,114.5435,22.5439
474,21976193,t_6546_Puyuir,辽宁,本溪,BP路演创业项目广告公司品牌企业商标活动起名取名,200,124.1455,41.1987
475,22003230,t_2408_aqqstq,广东,深圳,移动开发APP定制开发生鲜电商综合商城餐饮行业解决方案app,1000,114.5435,22.5439
476,21029085,t_4945fik0t3,广东,广州,美工包月美工外包淘宝网店电商装修设计亚马逊速卖通网店代运营,100,113.5107,23.2196
477,21988050,m_9892_vu75h6,上海,上海,我需要LOGO,499,121.4648,31.2891
478,21877998,m_8689_p5z9mr,辽宁,沈阳,沈阳常春藤文化传播有限公司宣传品设计,2500,123.1238,42.1216
479,7701610,渥瑞达,北京,北京,我需要建筑设计,4500,116.4551,40.2539
480,21995500,t_7281as2xt3,江苏,徐州,【总监操刀】微信微博原创、公众号创意营销文案策划、新媒体文案,70,117.5208,34.3268
481,21613629,m_2013_ousqup,重庆,重庆,我需要封面设计,1500,107.7539,30.1904
482,21977108,t_6463_ej1v5r,河南,郑州,特惠logo设计,1499,113.4668,34.6234
483,19575968,t_6726xe9dtn,上海,上海,公司LOGO设计,600,121.4648,31.2891
484,21658922,t_0166_srj24z,北京,北京,【网站建设】网站定制网站开发企业网站企业官网网站设计网站制作,13000,116.4551,40.2539
485,21883863,m_9700_i2qa2p,湖北,武汉,华中科技大学人工智能与自动化学院LOGO设计,300,114.3896,30.6628
486,21975932,t_2819_Ult6cf,辽宁,辽阳,商业计划书融资策划白皮书营销方案可行性报告招商加盟标书制作,2800,123.4094,41.1383
487,8752876,头文,江苏,无锡,无锡运动网需要logo,500,120.3442,31.5527
488,15281133,尚宽国际,广东,广州,LOGO设计,300,113.5107,23.2196
489,21855205,m_7300_063soj,上海,上海,LOGO设计,500,121.4648,31.2891
490,21875358,m_4458_uns7fr,广东,深圳,我需要宣传册设计,1500,114.5435,22.5439
491,21597457,m_6221_x4djj8,北京,北京,我需要包装袋设计,1200,116.4551,40.2539
492,21806844,查查啊,浙江,台州,企业公司品牌logo设计图文字体标志商标LOGO图标平面设计,1500,121.1353,28.6688
493,19625231,t_0604nx0ikd,黑龙江,哈尔滨,品牌包装设计包装袋设计食品包装产品包装礼品包装手提袋原创设计,800,127.9688,45.368
494,21723297,m_1816_19w86y,北京,北京,京东推广京东店铺网店无线手机APP流量关注引流推广,50,116.4551,40.2539
495,21049989,t_7296PW0ty3,北京,北京,[原创不满意退款]l 画册/宣传画册/企业画册/产品画册设计,50,116.4551,40.2539
496,15999373,合励伟通_珍,北京,北京,【自营】-一站式电商小程序/微信小程序/不满意退全款,3000,116.4551,40.2539
497,21987423,t_4506syp3fo,河南,新乡,【包装盒设计】纸箱包装盒设计、彩盒平面外包装礼品盒定制设计,10,114.2029,35.3595
498,21998090,m_9859_o2eauw,重庆,重庆,PPT策划制作美化企业代做PPT课件汇报路演设计动画定制融资,600,107.7539,30.1904
499,14641886,open_ep6h57p9,浙江,杭州,医院HIS接入,1,119.5313,29.8773
500,12051065,m_6188ykff41,河南,郑州,服装设计 职业装设计制服装设计工作服设计美容院制服 服装款式,300,113.4668,34.6234
501,13561804,seancaoqd,广东,深圳,我需要软件界面设计,480,114.5435,22.5439
502,21982530,m_4501_upuvvw,山西,吕梁,【新用户福利】我需要0成本代理游戏服务,0.1,111.3574,37.7325
503,16947055,t_5678mb0s9g,上海,上海,3-10天！百度下拉框 相关搜索词***优化排名******,120,121.4648,31.2891
504,11588154,m_8782ur0kiy,重庆,重庆,APP开发-教育app制作餐饮家政生鲜外卖app/电商app,3000,107.7539,30.1904
505,18073188,t_6888dghpqy,广东,茂名,篮球报名培训小程序开发,5000,111.0059,22.0221
506,20027507,t_4154xjf5nk,辽宁,沈阳,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,123.1238,42.1216
507,21454675,t_3197wv85fs,吉林,延边朝鲜族自治州,我需要自定义类目,300,129.397,43.2587
508,20635154,RDP,广西,北海,绿牧食品，LOGO设计，需注册商标。,300,109.314,21.6211
509,20851856,邱金霞,江西,宜春,包装设计品牌包装礼盒包装袋手提袋设计创意瓶贴卡盒标签包装盒,800,115.0159,28.3228
510,20571512,t_0126hpv34p,广东,广州,知识产权运营有限公司logo设计,600,113.5107,23.2196
511,22026170,t_8558xo8tkh,江苏,淮安,【首页设计】淘宝天猫京东电商主页首页定制设计美工修图,12,118.927,33.4039
512,21981540,m_0967_x3onrr,广东,深圳,P图片处理制作PS代做图淘宝美工抠图改字照片合成去水印作图设,60,114.5435,22.5439
513,999375,郭金璐,北京,北京,矢量图制作高清绘制AI CDR位图转画矢量图标志LOGO绘制,30,116.4551,40.2539
514,21852946,t_5243_pDa0zy,浙江,嘉兴,我需要包装设计,900,120.9155,30.6354
515,9936850,luokead,广东,佛山,我需要办公空间设计,10800,112.8955,23.1097
516,21878594,m_7702_s0qnec,北京,北京,LOGO设计/商标设计/卡通logo/字体设计/企业logo,495,116.4551,40.2539
517,21779251,索源科技,北京,北京,文案总监品牌全案/品牌故事/品牌简介/商业计划书/融资计划书,1166,116.4551,40.2539
518,21962265,m_7102_ugay1q,江苏,苏州,苏州鸿亚韬机电科技有限公司LOGO设计,415,120.6519,31.3989
519,11635027,逐鹿推广旗舰店,重庆,重庆,淘宝天猫京东全托管手机无线店铺装修运营流量指导关键词分析运营,165,107.7539,30.1904
520,20549430,t_7552bvhhfe,上海,上海,【睛灵品牌】高端定制logo企业公司餐饮品牌设计,592.02,121.4648,31.2891
521,21996504,t_3027at80iu,江苏,南京,微信开发定制微信小程序开发公众号平台开发微商城【实体团队】,11,118.8062,31.9208
522,6405875,ming03168,上海,上海,修改vipJr百度百科，2个月完成,4000,121.4648,31.2891
523,21877304,m_3856_2b237c,河北,保定,中青供应链有限公司LOGO设计,300,115.0488,39.0948
524,1405450,易道广告,广东,广州,网站定制开发 网站建设  企业网站,2000,113.5107,23.2196
525,16606621,nicetiom,湖北,武汉,微信三级分销商城开发微信小程序开发微信公众平台分销微信开发,1280,114.3896,30.6628
526,1382901,jackey_zhou,上海,上海,上海百服软件技术有限公司LOGO设计,500,121.4648,31.2891
527,19415717,老老西西,广东,佛山,淘宝天猫代运营app端优化手淘移动端端排名诊断无线搜索分析,158,112.8955,23.1097
528,21996749,t_0642ght3xq,湖南,长沙,移动端手机网站建设/微网站搭建定制开发【三站合一】,13,113.0823,28.2568
529,19132646,t_5219mq8n37,四川,成都,餐饮行业店铺品牌商标|起名取名|可搭配logo、vi、文案等,400,103.9526,30.7617
530,21827749,m_8184_niog7d,山东,青岛,CAD定制开发,10000,120.4651,36.3373
531,21983597,t_2977_BZp9z3,河北,保定,LOGO设计,2999,115.0488,39.0948
532,12298007,m_9700a65v17,广东,佛山,佛山市图丰装饰材料有限公司ogo设计,599,112.8955,23.1097
533,12227394,webzhang4677,北京,北京,品牌软营销文案策划整合营销网络媒体企业营销发布方案口碑传播,100,116.4551,40.2539
534,9927029,m_4669sgre03,上海,上海,PC端设计|手机端设计|原型交互设计|Interactive,2000,121.4648,31.2891
535,20027524,t_6742tc653p,山东,潍坊,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,119.0918,36.524
536,21911985,m_4027_ynh9zw,北京,北京,亮农LOGO设计,300,116.4551,40.2539
537,21842704,熊9688,广东,深圳,"【单页设计】宣传单设计,折页三折页传单,宣传品设计满意为",199,114.5435,22.5439
538,5115485,佳成世纪,江苏,苏州,品牌起名,1800,120.6519,31.3989
539,21765040,t_1847_NQcbpm,山东,烟台,网站建设H5网站网页UI设计建设开发企业电商城微信app开发,7200,120.7397,37.5128
540,13745319,请上善若水,浙江,宁波,企业公司网站营销全案整合APP百度词条创建百度百科文案,700,121.5967,29.6466
541,17779345,t_9888vb0vht,浙江,金华,我需要logo,1088,120.0037,29.1028
542,5610656,lupssssss,浙江,金华,【逐鹿】淘宝达人运营微淘托管淘宝达人活动策划,500,120.0037,29.1028
543,21968770,m_1251_rk0ynr,新疆,乌鲁木齐,多折页宣传单,3000,,
544,21696608,m_4161_sfsd48,广东,佛山,网站建设网站制作/网站设计企业网站开发响应式网站定制,1700,112.8955,23.1097
545,21610849,m_8992_4a5ws1,山东,青岛,家政公司起名服务,1000,120.4651,36.3373
546,20031814,t_3478dwjysu,吉林,长春,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,125.8154,44.2584
547,16221790,张力0908,江苏,徐州,展位效果图设计 装修效果图  室内设计 展厅设计 展厅效果图,4085,117.5208,34.3268
548,10023044,锦天文化,广东,深圳,id/word排版编辑校对 美化整理教材手册书籍文章文档文件,66,114.5435,22.5439
549,11115960,m_8536sd32h6,广东,深圳,深圳市橙米文化传播有限公司需要logo,499,114.5435,22.5439
550,6491623,海龙快印,广东,广州,创意海报设计产品海报设计企业文化广告宣传海报设计,500,113.5107,23.2196
551,21537943,t_2065Xv0bwl,福建,泉州,淘宝直播运营天猫直播申请淘宝达人L1L2L3申请内容运营诊断,455,118.3228,25.1147
552,20310523,t_9611iaw4ky,北京,北京,网页设计/H5/网站ui//网站设计小程序UI设计网站建设,2400,116.4551,40.2539
553,21506523,m_2179_xcs0sz,北京,北京,企业产品宣传册+文案,10,116.4551,40.2539
554,12531797,老叁老二老大,广东,深圳,企业网站建设 网站定制开发 网站建设 网站开发 网站制作,3000,114.5435,22.5439
555,21329577,t_3317NUve5y,广东,江门,微信小程序制作公众号平台定制开发设计微商城微官网分销系统,100,112.6318,22.1484
556,21938171,t_2274_EYvog9,浙江,宁波,微信开发/微信小程序/微信商城/小程序商城/微信小程序分销,5600,121.5967,29.6466
557,21715172,t_4460_zrfj7g,上海,上海,可行性研究报告/项目申报/政府立项资金申请报告撰写策划方案,1600,121.4648,31.2891
558,21944823,m_7139_eqz0r8,江苏,无锡,PPT设计,500,120.3442,31.5527
559,21345168,m_6654_85d7bv,内蒙古,阿拉善盟,刘先生美妆行业LOGO设计,2500,102.019,40.1001
560,21889229,m_0337_tbzm2s,广东,深圳,深圳市斯拉图科技有限公司需要产品外观设计,200,114.5435,22.5439
561,10880150,小喽啰1991,北京,北京,网络整合营销策划APP贴吧推广百度百科词条创建网站SEO优化,2000,116.4551,40.2539
562,21253687,m_9317_kuiwgh,内蒙古,赤峰,面膜品牌的LOGO设计,500,118.6743,43.2642
563,11798773,诚腾,广东,惠州,品牌商标起名公司起名产品起名取名字起名字策划品牌命名取名起名,498,114.6204,23.1647
564,21789922,m_6779_vm1aaj,江西,宜春,我需要dsp广告,10,115.0159,28.3228
565,21960604,m_4444_o51mdb,湖北,襄阳,百货公司logo设计,1000,111.9397,31.9263
566,22021478,t_2156_iC7fxs,北京,北京,【威威名片设计】企业名片公司名片卡片设计创意名片,200,116.4551,40.2539
567,21961006,m_4707_e2tdvk,广西,南宁,海报设计公司企业宣传册设计折页菜单易拉宝banner设计,300,108.479,23.1152
568,21701509,t_1732_cmdbjt,湖南,长沙,我需要家装设计,3168,113.0823,28.2568
569,5506306,我是大坏蛋1号,北京,北京,网络整合营销策划APP贴吧推广百度百科词条创建网站SEO优化,1600,116.4551,40.2539
570,7724308,redwave520,江西,九江,我需要生活服务模板网站,7000,115.4224,29.3774
571,20025875,t_1475jnxpr5,北京,北京,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,116.4551,40.2539
572,12332372,路酷科技,北京,北京,互联网泊车App LOGO设计,500,116.4551,40.2539
573,21880382,t_4224_DAt3nr,陕西,商洛,微商城小程序手机企业官网站建设公司网站微信定制开发网页设计,1,109.8083,33.761
574,21919583,m_3163_hbnb4z,吉林,长春,【新用户福利】我需要商城小程序服务,0.1,125.8154,44.2584
575,21901345,t_9108_jvv61c,山西,太原,太原珍尼诗珠宝有限公司需要珠宝套系取名,150,112.3352,37.9413
576,16605298,t_lkas71bjo9ch,湖北,武汉,【网站优化】SEO网站优化关键词百度优化排名搜索引擎排名优化,1100,114.3896,30.6628
577,12536731,ynclsg,广东,广州,我需要三维动画制作,1800,113.5107,23.2196
578,5986208,周文明,湖南,永州,我需要单片机系统开发,3300,111.709,25.752
579,21908832,m_9864_1kakp0,广东,茂名,我需要公众平台开发,600,111.0059,22.0221
580,21193653,t_3409Tma5te,北京,北京,我需要logo,2000,116.4551,40.2539
581,13494859,zhaiyichao,天津,天津,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,528,117.4219,39.4189
582,5506680,liyongxing2011,广东,广州,电商直播运营京东天猫淘宝直播达人店铺全球购直播图文短视频营销,800,113.5107,23.2196
583,11803702,open_s0pozyrw,北京,北京,企业VI品牌VI升级VI导视工业制造餐饮修改到满意为止,300,116.4551,40.2539
584,18145491,t_7209savrju,湖北,武汉,品牌产品百度整合营销网络软文代发布策划写作APP推广百科修改,930,114.3896,30.6628
585,15657543,365小说网,上海,上海,微博微信微博微信公众号新浪微博微信公众号新浪微博粉丝通推广,340,121.4648,31.2891
586,21085812,公子-羽,浙江,杭州,【折页】宣传企业公司产品宣传推广活动促销使用说明三折页设计,500,119.5313,29.8773
587,21877331,t_6585_Ppbib,湖南,长沙,餐饮教育公司店铺旅游茶饮原创logo设计,1200,113.0823,28.2568
588,21591975,t_6874Ru8gt2,江苏,南京,我需要详情页设计,27,118.8062,31.9208
589,17016263,沉默的矜持,北京,北京,软件界面设计,2000,116.4551,40.2539
590,21496196,m_6071_mhoryx,北京,北京,我需要logo,1000,116.4551,40.2539
591,20387759,t_5305xh9341,广东,珠海,需要logo,1000,113.7305,22.1155
592,21995397,m_8866_qplfx2,广东,广州,广州企业管理软件开发OA系统开发CRM开发ERP进销存定制,2000,113.5107,23.2196
593,11454842,m_55196m0wkh,重庆,重庆,网页设计网站UI设计界面设计HTML前端切图设计,500,107.7539,30.1904
594,20762708,t_2288tkoevt,江苏,南京,江苏季景园林景观工程有限公司LOGO设计,1508,118.8062,31.9208
595,21830333,m_0410_c433to,广东,深圳,海报画册菜谱展架书籍网络灯箱卡片宣传册宣传单展架台历墙体设计,495,114.5435,22.5439
596,21548129,t_9277Pcaotg,广西,百色,【威威3套方案】品牌logo设计详情页设计设计标志设计,308,106.6003,23.9227
597,9501473,小chen2013,陕西,西安,全国推广 app下载 邀请  设计 二维码 注册 推广,2000,109.1162,34.2004
598,21919373,t_7631_Fj0ebs,广东,深圳,深圳市慧竺服饰有限公司需要logo,500,114.5435,22.5439
599,12560221,open_pij2xfae,河北,保定,【3套方案】logo字体设计LOGO公司包装vi标志企业图文,360,115.0488,39.0948
600,22034157,m_2459_xe5zi6,河北,衡水,我需要非标机械设计,200,115.8838,37.7161
601,21875666,m_2234_i8wtvl,江苏,盐城,早幼教行业集团公司起名+LOGO设计,1000,120.2234,33.5577
602,21942956,m_0506_r34pmp,广东,东莞,电商详情页设计,898,113.8953,22.901
603,21779549,t_9991rlqdsr,内蒙古,包头,我需要VI系统设计,6580,110.3467,41.4899
604,21897668,t_6099_RBhg09,山东,济宁,简单—写意—古风—水墨画—连环画—古风素材-试稿,304,116.8286,35.3375
605,9715888,下页醉美,广东,深圳,【诠岸取名+logo套餐】公司品牌企业取名起名+logo设计,2188,114.5435,22.5439
606,21816443,t_2200_SXeocz,广西,南宁,广西同道营销策划有限公司LOGO设计,500,108.479,23.1152
607,21578239,t_8684TTxwr5,广东,东莞,LOGO设计深圳ogo公司logo餐饮logo标志设计包满意,998,113.8953,22.901
608,10058224,荣爱一生,安徽,合肥,服务器 商场 机房 3d轴侧效果图 分析图 中控室效果图,240,117.29,32.0581
609,20073866,t_9913uwkym0,广东,深圳,纳帕谷贸易有限公司宣传单设计,200,114.5435,22.5439
610,21385676,t_0329YUghex,辽宁,沈阳,我需要品牌整合营销全案,100,123.1238,42.1216
611,21916660,m_8058_tjo6o7,吉林,延边朝鲜族自治州,【新用户福利】我需要0成本代理游戏服务,0.1,129.397,43.2587
612,21862692,m_9420_643eo2,广东,广州,品牌LOGO设计品牌公司餐饮食品房产酒店金融建材服装卡通麦町,999,113.5107,23.2196
613,21165866,m_9425_aust03,北京,北京,企业vi设计VI系统VIS餐饮VI全套VI应用视觉品牌全案,1881,116.4551,40.2539
614,21947186,Ivan2019,福建,厦门,厦门派拓智能科技有限公司需要商标logo,1000,118.1689,24.6478
615,18431494,Mocca的文字贩卖店,上海,上海,网页设计/网页UI/整站设计/框架设计/企业网站/电商网站,1000,121.4648,31.2891
616,18024221,BBC2017,广东,深圳,【专业配音】彩铃广告飞蝶说PPT解说课件专题英文动画出单快,400,114.5435,22.5439
617,21189973,t_9262fPp2ev,广东,阳江,易象公司logo设计标志设计餐饮LOGO企业字体图形设计商标,400,111.8298,22.0715
618,12243771,m_0011847y7i,重庆,重庆,佛山市顺德区长宽高电子商务有限公司LOGO设计,300,107.7539,30.1904
619,5255643,comhx,甘肃,陇南,爱信手机端原型规划设计,5000,105.304,33.5632
620,14123549,Fullring,北京,北京,之呼康LOGO设计,475,116.4551,40.2539
621,21859788,m_7905_rs1qxg,河南,郑州,我需要微信小程序,6000,113.4668,34.6234
622,21905280,m_2390_jd59cd,江西,赣州,江西省古班家居有限公司需要logo,300,115.2795,25.8124
623,21726887,t_2121_ijbq6k,陕西,西安,视觉设计系统VI设计全套VIS设计企业VI设计导视系统,1826,109.1162,34.2004
624,14126726,刀过不留痕,北京,北京,淘宝天猫京东代运营店铺托管诊断网店手机无线店铺装修详情页设计,80,116.4551,40.2539
625,22009491,t_3394ydh7o1,浙江,杭州,我需要品牌起名,200,119.5313,29.8773
626,21806429,t_0166_vQqh66,天津,天津,健康科技类公司经营理念 青汁产品理念(一句话或15字以内),50,117.4219,39.4189
627,21884688,m_7050_rdlx5o,天津,天津,画册易拉宝广告平面设计展会海报折页宣传册包装设计传单详情设计,800,117.4219,39.4189
628,20050052,t_7564hl8vw4,河北,沧州,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,116.8286,38.2104
629,21900571,m_0898_bc7nh9,广东,深圳,微博营销,300,114.5435,22.5439
630,21560598,m_8089_ntlbbt,江苏,常州,产品包装/包装设计/包装盒/个性包装/高端包装/,1000,119.4543,31.5582
631,21717472,t_8828_Qtdhat,广东,深圳,【实力设计】logo设计公司网站餐饮vi商标品牌画册设计,308,114.5435,22.5439
632,21872674,m_9670_epx0ee,福建,龙岩,【新用户福利】我需要企业产品销量倍增秘籍服务,0.1,116.8066,25.2026
633,21751369,t_7670_uehak6,上海,上海,我需要LOGO,1000,121.4648,31.2891
634,21974877,m_0138_spsimw,河南,郑州,我需要游戏美术/UI设计,2000,113.4668,34.6234
635,5440516,qqfeiche,浙江,嘉兴,网站外链优化 外链部接服务合作,50,120.9155,30.6354
636,9122275,灯上影如戏,上海,上海,北京上海广州深圳企业网站建设网站制作网站设计网站定制开发官网,3861,121.4648,31.2891
637,14650731,上海行动教育科技股份有限公司,上海,上海,网络整合营销策划APP贴吧推广百度百科词条创建网站SEO优化,824,121.4648,31.2891
638,18897677,t_5207xntevg,重庆,重庆,LOGO设计,599,107.7539,30.1904
639,21380201,t_3323naiobb,广东,广州,【双十二钜惠】企业公司产品平面标志图标商标品牌logo设计,530,113.5107,23.2196
640,21593413,劲兰环保,山东,日照,微信公众号代运营、原创图文案排版、日常推文微信文案托管包月,1400,119.2786,35.5023
641,21955522,m_6056_q8dj8p,广东,深圳,【新用户福利】我需要2019全年H5互动营销服务,0.1,114.5435,22.5439
642,10387774,百源信息,江苏,南通,LOGO演绎,4750,121.1023,32.1625
643,21738184,t_0898_lgxig8,北京,北京,我需要包装盒设计,2400,116.4551,40.2539
644,21893958,t_9868js33nq,江苏,南京,展台设计、展板设计、橱窗企业文化墙陈列宣传栏设计【满意为止】,10,118.8062,31.9208
645,21193653,t_3409Tma5te,北京,北京,LOGO设计  文字加图案,3000,116.4551,40.2539
646,10375059,jwjcc1,上海,上海,视频制作 年会视频 企业宣传片 广告宣传片制作 婚庆视频制作,400,121.4648,31.2891
647,8452108,alan5111,江苏,苏州,我需要包装设计,1600,120.6519,31.3989
648,12931795,西典东韵,安徽,合肥,太和县皖信建材有限公司LOGO设计,200,117.29,32.0581
649,21980579,t_4881cxtw75,江苏,常州,移动端手机网站建设/微网站搭建定制开发【三站合一】,13,119.4543,31.5582
650,21845507,t_1907_CS0fse,云南,昆明,品牌定位故事远景广告语网店微信品牌原创创意软文头条文案,1000,102.9199,25.4663
651,12754770,网络营销大师群,山西,晋中,微信朋友圈直发，1元1个，简单快审，轻松好玩！,200,112.7747,37.37
652,21438950,t_1172wictc4,上海,上海,淘宝网店装修整店装修店铺装修宝贝详情页设计美工包月设计,500,121.4648,31.2891
653,21970133,m_5219_m26dge,内蒙古,包头,我需要市场营销策划,300,110.3467,41.4899
654,21929260,t_2994_vVrumr,安徽,合肥,海贝植物科技的LOGO设计,500,117.29,32.0581
655,18665165,open_55vz_34k3,北京,北京,我需要修改一段代码,100,116.4551,40.2539
656,21871509,m_0330_pzfd9c,河北,保定,雄安新区泰天塑料制品有限公司LOGO设计,300,115.0488,39.0948
657,20176544,t_9926hbb90o,四川,成都,对折页设计DM单设计三折页设计宣传页设计宣传广告设计菜单设计,3250,103.9526,30.7617
658,21872435,m_8516_8vr88p,江苏,南京,点卡交易网站定制开发,10,118.8062,31.9208
659,21854111,m_1900_ar1cm2,浙江,湖州,浙江华卓家居有限公司LOGO设计,500,119.8608,30.7782
660,21612332,東樱,广东,深圳,【4套方案】logo设计公司企业标志商标网站店铺原创标志设计,1000,114.5435,22.5439
